0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483,0.6615995705850779,0.009495303557875968,1.0,0.06419778207345608,0.04071399919775371,0.16114113937107666,0.21367126317294982,0.6425529764997978,0.6615995705850779,0.001482336496400491,0.941176470588234,0.054837725099196245,0.027677496991576414,0.19358462762665418,0.2578148164943994,0.6808707200184768,0.6615995705850779,0.0030079899421419764,0.6470588235294114,0.07365957879743615,0.030585639791415965,0.33801066871002916,0.38831117638235313,0.7713457763150297,0.6615995705850779,0.010452954974256815,0.5882352941176454,0.07681351103876283,0.03489771359807461,0.32418967905455187,0.3923193112566149,0.8115689416248052,0.6615995705850779,0.006955794075638165,0.47058823529411703,0.07050564655610947,0.04071399919775371,0.39987504052341516,0.4291215940446581,0.8448272128875801
0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278,0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483,0.6615995705850779,0.009495303557875968,1.0,0.06419778207345608,0.04071399919775371,0.16114113937107666,0.21367126317294982,0.6425529764997978,0.6615995705850779,0.001482336496400491,0.941176470588234,0.054837725099196245,0.027677496991576414,0.19358462762665418,0.2578148164943994,0.6808707200184768,0.6615995705850779,0.0030079899421419764,0.6470588235294114,0.07365957879743615,0.030585639791415965,0.33801066871002916,0.38831117638235313,0.7713457763150297,0.6615995705850779,0.010452954974256815,0.5882352941176454,0.07681351103876283,0.03489771359807461,0.32418967905455187,0.3923193112566149,0.8115689416248052
0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145,0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278,0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483,0.6615995705850779,0.009495303557875968,1.0,0.06419778207345608,0.04071399919775371,0.16114113937107666,0.21367126317294982,0.6425529764997978,0.6615995705850779,0.001482336496400491,0.941176470588234,0.054837725099196245,0.027677496991576414,0.19358462762665418,0.2578148164943994,0.6808707200184768,0.6615995705850779,0.0030079899421419764,0.6470588235294114,0.07365957879743615,0.030585639791415965,0.33801066871002916,0.38831117638235313,0.7713457763150297
0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156,0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145,0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278,0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483,0.6615995705850779,0.009495303557875968,1.0,0.06419778207345608,0.04071399919775371,0.16114113937107666,0.21367126317294982,0.6425529764997978,0.6615995705850779,0.001482336496400491,0.941176470588234,0.054837725099196245,0.027677496991576414,0.19358462762665418,0.2578148164943994,0.6808707200184768
0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.3336196702096859,0.5491006986546567,0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156,0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145,0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278,0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483,0.6615995705850779,0.009495303557875968,1.0,0.06419778207345608,0.04071399919775371,0.16114113937107666,0.21367126317294982,0.6425529764997978
0.6615995705850779,0.01661223644667988,0.0,0.18669244073659574,0.0479342158042519,0.30007957325159884,0.24124855668772482,0.560035221433108,0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.504249704360809,0.5491006986546567,0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156,0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145,0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278,0.6615995705850779,0.01685021542746671,0.6470588235294114,0.14589480109878927,0.048937023666265546,0.34379299165954436,0.3958181443975065,0.8068126046538483
0.6615995705850779,0.011526200932369696,0.0,0.077830908535965,0.03449659045326916,0.1309799298576524,0.06081795253726452,0.3557869969397771,0.6615995705850779,0.01661223644667988,0.0,0.18669244073659574,0.0479342158042519,0.30007957325159884,0.24124855668772482,0.560035221433108,0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.3696300934533797,0.5491006986546567,0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156,0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145,0.6615995705850779,0.00862478949139853,0.47058823529411703,0.10814935395258926,0.04171680705976735,0.34135038755120684,0.3880111767311899,0.7400037531035278
0.6615995705850779,0.023953975255492657,0.0,0.10723369620510734,0.03529883674288006,0.2439079308007427,0.2675299214768355,0.5260082856977886,0.6615995705850779,0.011526200932369696,0.0,0.077830908535965,0.03449659045326916,0.1309799298576524,0.06081795253726452,0.3557869969397771,0.6615995705850779,0.01661223644667988,0.0,0.18669244073659574,0.0479342158042519,0.30007957325159884,0.24124855668772482,0.560035221433108,0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.20945731458451794,0.5491006986546567,0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156,0.6615995705850779,0.006059041535304618,0.47058823529411703,0.08932750025434938,0.03961091054953871,0.24835106539742424,0.2598607443479717,0.587692707431145
0.6952764358561461,0.014010227971567302,0.0,0.08647878726218333,0.031187324508624152,0.29148330435295156,0.2822717648002735,0.5546148738379814,0.6615995705850779,0.023953975255492657,0.0,0.10723369620510734,0.03529883674288006,0.2439079308007427,0.2675299214768355,0.5260082856977886,0.6615995705850779,0.011526200932369696,0.0,0.077830908535965,0.03449659045326916,0.1309799298576524,0.06081795253726452,0.3557869969397771,0.6615995705850779,0.01661223644667988,0.0,0.18669244073659574,0.0479342158042519,0.30007957325159884,0.24124855668772482,0.560035221433108,0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.20945731458451794,0.5491006986546567,0.5209876543209877,0.05712894522770598,0.5294117647058811,0.2148743514090955,0.059366225431207384,0.46138575344080646,0.4780633976007006,0.8131892718979156
0.6615995705850779,0.013626639082417492,0.0,0.07956048428120865,0.03038507821901324,0.1357507883646224,0.16991143033554612,0.38474363415901613,0.6952764358561461,0.014010227971567302,0.0,0.08647878726218333,0.031187324508624152,0.29148330435295156,0.2822717648002735,0.5546148738379814,0.6615995705850779,0.023953975255492657,0.0,0.10723369620510734,0.03529883674288006,0.2439079308007427,0.2675299214768355,0.5260082856977886,0.6615995705850779,0.011526200932369696,0.0,0.077830908535965,0.03449659045326916,0.1309799298576524,0.06081795253726452,0.3557869969397771,0.6615995705850779,0.01661223644667988,0.0,0.18669244073659574,0.0479342158042519,0.30007957325159884,0.24124855668772482,0.560035221433108,0.6615995705850779,0.06760581076049543,0.0,0.2965713704344287,0.06448054552747694,0.3161592643894964,0.25438923908228017,0.5491006986546567
