Compound_lag_1,Close_lag_1,Volume_lag_1,FundingRate_lag_1,Bitcoin_SVI_lag_1,Cryptocurrency_SVI_lag_1,No. of Active Addresses_lag_1,No. of Unique Addresses_lag_1,Transactions_lag_1,Compound_lag_2,Close_lag_2,Volume_lag_2,FundingRate_lag_2,Bitcoin_SVI_lag_2,Cryptocurrency_SVI_lag_2,No. of Active Addresses_lag_2,No. of Unique Addresses_lag_2,Transactions_lag_2,Compound_lag_3,Close_lag_3,Volume_lag_3,FundingRate_lag_3,Bitcoin_SVI_lag_3,Cryptocurrency_SVI_lag_3,No. of Active Addresses_lag_3,No. of Unique Addresses_lag_3,Transactions_lag_3,Compound_lag_4,Close_lag_4,Volume_lag_4,FundingRate_lag_4,Bitcoin_SVI_lag_4,Cryptocurrency_SVI_lag_4,No. of Active Addresses_lag_4,No. of Unique Addresses_lag_4,Transactions_lag_4,Compound_lag_5,Close_lag_5,Volume_lag_5,FundingRate_lag_5,Bitcoin_SVI_lag_5,Cryptocurrency_SVI_lag_5,No. of Active Addresses_lag_5,No. of Unique Addresses_lag_5,Transactions_lag_5,Close_mean,Close_std
0.5168127786315134,-0.8225114595279536,-0.713946178385354,1.4291778735272818,-0.46966917159993615,-0.5672295197430517,-2.236248561596489,-1.7586197505996488,-0.0437178899751413,0.5181084286360353,-0.7725975505657932,-0.772104622446708,1.0494547952247855,-0.5636983048226094,-0.6522868983458198,-2.0412122938356547,-1.506190726717372,0.2579908507402291,0.5192755328721559,-0.7556187247104595,-0.7581151348924199,0.10610394052994661,-0.3635161210450005,-0.6299041112086416,-1.2356628599460342,-0.77520775878891,0.9827053024399077,0.5163494731968657,-0.7560674213347147,-0.6984303127410657,-0.0803088827707545,-0.32642264828337414,-0.5978183056266967,-1.305872389059717,-0.7500626758510383,1.3013690021669442,0.5176472212200562,-0.7689138014649715,-0.7251415524435245,-0.4562468702608933,-0.3906608775782772,-0.5562741210817955,-0.8832972154716989,-0.5370750029237393,1.5611991297656673,-0.7838217405169678,-0.7647930226869764
0.5168127786315134,-0.8281963176119299,-0.6594524621393534,0.10837121071798886,0.3789202350400871,-0.5123110110593899,-1.2180658916660745,-0.7383716213921008,1.2687604180283085,0.5181084286360353,-0.81876580623558,-0.7121592368834226,1.4264514885841988,-0.46581057524263536,-0.5643719558053952,-2.221201472080641,-1.7529868657164183,-0.050284265126438236,0.5192755328721559,-0.7688567618003125,-0.7696021620440566,1.0486626345857901,-0.5607994411678485,-0.6496631123049695,-2.0355624044770155,-1.5043831131771441,0.251900777219344,0.5163494731968657,-0.7518675961761394,-0.7546125689129546,0.10836234214433754,-0.3596636705691242,-0.6273533945361658,-1.2294562686877515,-0.7724543972706286,0.9766299973711065,0.5176472212200562,-0.7522700605686574,-0.698376802683416,-0.07898982083212047,-0.3226446363204426,-0.596658885646545,-1.3021582192359655,-0.7425707776987431,1.2932344603914312,-0.8219116342025085,-0.7670026149500148
0.5168127786315134,-0.8301417063098686,-0.720395956080571,-0.45768878762885096,-0.013142865661592411,-0.560532140635288,-1.2316820534593984,-0.7821003094859903,0.7349398473389426,0.5181084286360353,-0.8244570418770866,-0.6571367933336028,0.10696306182625095,0.38857906446083407,-0.5089179151260504,-1.2078900630439102,-0.7346468447037585,1.2712224639094534,0.5192755328721559,-0.8150815607057157,-0.7092705248316462,1.425686112208127,-0.46269097926891867,-0.5610882798041895,-2.215249746759362,-1.7510443316568125,-0.0576075171762503,0.5163494731968657,-0.7651290595967569,-0.766125672379315,1.0517184667197979,-0.5580375132421482,-0.647272407986738,-2.0279864763925137,-1.5014812959524853,0.24618574927883616,0.5176472212200562,-0.7480629229286355,-0.7553552008280423,0.10963870388226597,-0.35665275694936,-0.6265993145479972,-1.2256695365137409,-0.7649513127903526,0.9691530579559671,-0.8228884929582999,-0.8744619742232393
0.5168127786315134,-0.8280936443195387,-0.7394059923063238,-0.45768878762885096,-0.20864602908426272,-0.5745966367615916,-1.750101642124231,-1.4999014489681957,-0.48206609478364015,0.5181084286360353,-0.826404613009161,-0.7186715937860411,-0.4585319782128695,-0.006163845041017974,-0.5576092679176703,-1.2214410814416286,-0.7782937496845848,0.7337297892023887,0.5192755328721559,-0.8207797665234429,-0.6538935500804618,0.10610394052994661,0.3936252696967411,-0.505218000842159,-1.2036376277998582,-0.733261025044531,1.269185573425018,0.5163494731968657,-0.8114356589550017,-0.7056570783425687,1.4290609165499817,-0.4593867374263741,-0.5579802787255523,-2.2073662144304587,-1.7480922956950489,-0.06316996155215286,0.5176472212200562,-0.7613474764069477,-0.7670314530451041,1.0527813274541984,-0.5596044445735441,-0.646791696830372,-2.0249580034489076,-1.4936140083882785,0.2401879726823693,-0.8225285024168136,-0.8789501478021514
-0.8602446921704433,-0.9972505954628007,-0.361020922591116,-0.26900212151323766,1.0954129096377652,-0.4426582683386482,-0.5625515311227073,-0.27769634025285356,1.3197116927222052,0.5181084286360353,-0.8243542534006714,-0.7378660755936252,-0.4585319782128695,-0.20300330126161797,-0.5718109124818926,-1.7373804107744542,-1.4947524292324503,-0.49164782807662444,0.5192755328721559,-0.8227297228869237,-0.7158248434060378,-0.45943127590355926,-0.002007766873943589,-0.5542748311502832,-1.2171659215831154,-0.7768840687805535,0.7295427919081939,0.5163494731968657,-0.8171439484470188,-0.6501543941799766,0.10836234214433754,0.40166296887869835,-0.5016575510377276,-1.1974858600879141,-0.7305162036283672,1.2629690373077198,0.5176472212200562,-0.8077347020141145,-0.7057059766219016,1.430038376882971,-0.45867711883611195,-0.5562741210817955,-2.204508074857842,-1.7401018076195853,-0.06854128723686252,-0.8648187983023725,0.8031918044082854
0.5168127786315134,-0.9554571616020849,-0.28339615323774764,-1.967182116553757,1.9440023162777884,-0.4085016348890537,-1.3721085792130372,0.18463195563739543,-0.7904265540799227,-0.8598877125365842,-0.9937009732543558,-0.35580971069985323,-0.2700336315331627,1.1099690715828168,-0.4385859610937108,-0.555511860249114,-0.27483313660146164,1.3225242278703124,0.5192755328721559,-0.8206768521598147,-0.7351430027941831,-0.45943127590355926,-0.19929108699679168,-0.5685830733234862,-1.7322400375422755,-1.4929510688736691,-0.5007366461460964,0.5163494731968657,-0.8190973554975188,-0.7122262756555312,-0.4576513326009385,0.0038429924911741655,-0.5511116533977687,-1.2109909949745326,-0.7741303659756632,0.7235922926652165,0.5176472212200562,-0.8134529304344027,-0.6494167804985537,0.10963870388226597,0.422242909067779,-0.49917841945577035,-1.1936687698170068,-0.7230340703907499,1.2549122561558361,-0.8817985029256071,0.7613027451509451
0.5168127786315134,-0.9770996108666526,-0.6612156864011053,-1.967182116553757,0.8026865514319291,-0.5190083901671536,-1.4617439300146484,-1.6041527516156255,-0.7030567961158554,0.5181084286360353,-0.9518606534336231,-0.27743178414163355,-1.966518751650524,1.9643587112862861,-0.40409625286631345,-1.361195768768292,-0.13164866520368257,-0.8021294714254793,-0.8595507393341553,-0.9902309745099244,-0.35062489877550174,-0.2709195370923906,1.1166419780388546,-0.43435813484153496,-0.5523534419052191,-0.2736986916378268,1.3206925574330246,0.5163494731968657,-0.8170408519637978,-0.7315882885488035,-0.4576513326009385,-0.19453085018184993,-0.5655357665861142,-1.725183362769142,-1.4900515791443132,-0.5060806336234182,0.5176472212200562,-0.8154097386390641,-0.7123682640680199,-0.4562468702608933,0.015242497670090855,-0.5493112306395973,-1.2071867287559737,-0.7666264442245374,0.7166277591804416,-0.9117066618320863,0.7606580646527904
0.5168127786315134,-0.9671619169346826,-0.6988989355070289,-1.967182116553757,-0.3280614748505425,-0.6087532702111861,-2.4043805594160803,-2.6147876035478412,-2.3350546711159486,0.5181084286360353,-0.9735273822779513,-0.6589171253441773,-1.966518751650524,0.8152418857822425,-0.5156806030137755,-1.450402279842076,-1.5988087569916989,-0.7141587047014256,0.5192755328721559,-0.9483394119678118,-0.2717419524713309,-1.967525186392908,1.9729582270045143,-0.3996095467066136,-1.35668624487193,-0.13059249749076246,-0.8124602946925726,-0.863311042379723,-0.9868950211354799,-0.3461973028902521,-0.26898010768584646,1.1286762949992946,-0.4302238476287791,-0.5473165984686759,-0.27104743434230943,1.314450629042355,0.5176472212200562,-0.8133496544458233,-0.7320046502633158,-0.4562468702608933,-0.18770918995409316,-0.5639333005682134,-1.721867357489646,-1.4821900015725875,-0.5105550571833838,-0.9392280291785818,0.4571120029677056
0.5168127786315134,-0.9851243392456497,-0.6068195714654745,-1.967182116553757,-0.022653830368641225,-0.6033953669249753,-1.7748696507145003,-1.4569445585417362,-0.9749411023347302,0.5181084286360353,-0.9635785397449376,-0.6969659975727556,-1.966518751650524,-0.3232349691152819,-0.60630062070929,-2.3885290810119284,-2.60755347985844,-2.3573829472915215,0.5192755328721559,-0.9700326765115357,-0.6556853534690017,-1.967525186392908,0.8212501960170766,-0.5120314494960652,-1.445743159545496,-1.5969505102738248,-0.7241376226245136,0.5163494731968657,-0.9449293263339023,-0.2671352870577336,-1.9670211319216744,1.9897260013043672,-0.39519385845708316,-1.3502724753761475,0.2369425777553199,-0.817650606464499,-0.862955420927308,-0.9834995634194754,-0.3411524040484295,-0.2676183455465068,1.1660334183066803,-0.42676435885690917,-0.5428821278667662,-0.26379483988172,1.306289596735727,-0.9707686276058501,-0.5765453327349157
0.8466210918019009,-0.9694855756572204,-0.6804943826012222,-1.967182116553757,-0.23823569706174788,-0.630854621266806,-1.5096633565575628,-1.3743719777174388,-0.7463668213508485,0.5181084286360353,-0.9815611131977584,-0.6039932300850624,-1.966518751650524,-0.015739818586884988,-0.6008904703991101,-1.7620299225220415,-1.4518758784726888,-0.9879132787743966,0.5192755328721559,-0.9600716494214212,-0.693979389516405,-1.967525186392908,-0.31979387172047735,-0.6033316614584076,-2.382296752765461,-2.605143764375774,-2.3739351783037232,0.5163494731968657,-0.9666609797707162,-0.6519502650812389,-1.9670211319216744,0.8316516765104964,-0.5085261763655111,-1.4391769347648895,-1.5940298468851524,-0.7293714763253112,0.5176472212200562,-0.9414608004893337,-0.2609700240023251,-1.9652750679759843,2.046953446210571,-0.3912536176016984,-1.3466004664812565,-0.2640558487330934,-0.8214940951920733,-0.9651918495088988,-0.6770077737182375
